Age,Year,Population,CoB,Age group,Age group (condensed),Cases,Incidence,Inc_LCI,Inc_UCI
16,2010,639747,Total (LFS),15-19,15-64,38,5.939848096200529,4.203390034684984,8.152905589125014
16,2011,639940,Total (LFS),15-19,15-64,53,8.282026439978747,6.203806127505309,10.833094497797333
16,2012,637940,Total (LFS),15-19,15-64,56,8.77825500830799,6.630999495662633,11.399294292188129
16,2013,620661,Total (LFS),15-19,15-64,47,7.5725718226213665,5.564040944584202,10.069915193744567
16,2014,613263,Total (LFS),15-19,15-64,41,6.685549266790921,4.797665580420681,9.06970248747029
16,2015,620369,Total (LFS),15-19,15-64,47,7.5761361383305745,5.566659869701057,10.074654978028716
16,2016,602375,Total (LFS),15-19,15-64,0,0,0,0.6123892017620146
17,2000,590781,Total (LFS),15-19,15-64,55,9.309710366447128,7.013347919353953,12.117867699868372
17,2001,591568,Total (LFS),15-19,15-64,64,10.818705541881913,8.331721551239324,13.815245450883918
17,2002,619468,Total (LFS),15-19,15-64,56,9.040014980596252,6.82873016566315,11.739211389060445
17,2003,622248,Total (LFS),15-19,15-64,71,11.41024157570615,8.911493336177701,14.392467168572757
17,2004,635326,Total (LFS),15-19,15-64,71,11.175365088159465,8.72805285074104,14.096202438921217
17,2005,636720,Total (LFS),15-19,15-64,95,14.9202161075512,12.071345813439216,18.239190479889984
17,2006,640280,Total (LFS),15-19,15-64,79,12.338351971012681,9.768389448303067,15.377267939756937
17,2007,639098,Total (LFS),15-19,15-64,64,10.014113641413367,7.712087746517035,12.78779955638806
17,2008,656805,Total (LFS),15-19,15-64,74,11.26666209910095,8.846753030707896,14.144262528740894
17,2009,664065,Total (LFS),15-19,15-64,109,16.4140558529662,13.477647812440019,19.800236660181636
17,2010,640917,Total (LFS),15-19,15-64,59,9.205560158335635,7.007698910887594,11.874501903144367
17,2011,647300,Total (LFS),15-19,15-64,62,9.57824810752356,7.343587901463399,12.278881797581686
17,2012,630589,Total (LFS),15-19,15-64,74,11.735060395915564,9.214546438859701,14.7322936971461
17,2013,640966,Total (LFS),15-19,15-64,68,10.608987060156077,8.238293568242689,13.44941902628681
17,2014,632469,Total (LFS),15-19,15-64,61,9.644741481400668,7.37746301573398,12.389073917430904
17,2015,619914,Total (LFS),15-19,15-64,55,8.872198401713787,6.683754032242936,11.548385739950923
17,2016,614421,Total (LFS),15-19,15-64,0,0,0,0.6003830360801365
18,2000,577371,Total (LFS),15-19,15-64,87,15.068300971126018,12.069091370335483,18.58669357874292
18,2001,582813,Total (LFS),15-19,15-64,87,14.927601134497685,11.956396569022944,18.413140850070914
18,2002,601174,Total (LFS),15-19,15-64,96,15.968754470419546,12.934742389889523,19.500582360402895
18,2003,628439,Total (LFS),15-19,15-64,99,15.75331893787623,12.803520286646021,19.17910055759675
18,2004,618688,Total (LFS),15-19,15-64,90,14.546912175442225,11.697435238942075,17.88062477208325
18,2005,620615,Total (LFS),15-19,15-64,108,17.402093085084957,14.275274253568428,21.010241500817553
18,2006,648723,Total (LFS),15-19,15-64,94,14.4900057497576,11.709399604930026,17.732097324872445
18,2007,638841,Total (LFS),15-19,15-64,76,11.896543897464314,9.373123496527866,14.890298675778732
18,2008,658194,Total (LFS),15-19,15-64,96,14.585365408982762,11.814192808654356,17.81122754071421
18,2009,673116,Total (LFS),15-19,15-64,88,13.073526702678292,10.48535070791614,16.106950546778606
18,2010,679855,Total (LFS),15-19,15-64,89,13.09102676305977,10.513169446771853,16.10963490652513
18,2011,654380,Total (LFS),15-19,15-64,73,11.15559766496531,8.744207787905978,14.026489223842653
18,2012,653394,Total (LFS),15-19,15-64,88,13.468137142367393,10.801839819633608,16.593121645202476
18,2013,638235,Total (LFS),15-19,15-64,83,13.004614287840687,10.358102689104031,16.12117602407672
18,2014,639544,Total (LFS),15-19,15-64,73,11.41438274770774,8.947053982603094,14.351872612827508
18,2015,650942,Total (LFS),15-19,15-64,60,9.217411075026654,7.033855696822033,11.86463516052787
18,2016,644207,Total (LFS),15-19,15-64,0,0,0,0.5726233111583598
19,2000,578223,Total (LFS),15-19,15-64,82,14.181379848259235,11.278872246158375,17.602831630023044
19,2001,570072,Total (LFS),15-19,15-64,84,14.734980844524902,11.753197796030332,18.242908925519533
19,2002,577518,Total (LFS),15-19,15-64,101,17.488632388947185,14.244778308734782,21.250273706764208
19,2003,601545,Total (LFS),15-19,15-64,100,16.623860226583215,13.525836180322857,20.21906819812755
19,2004,616446,Total (LFS),15-19,15-64,115,18.65532422953511,15.401883418993446,22.392891448551953
19,2005,640501,Total (LFS),15-19,15-64,112,17.486311496781425,14.398174793256901,21.04057656305539
19,2006,637263,Total (LFS),15-19,15-64,109,17.104398027188147,14.04449057071881,20.632994788248364
19,2007,661711,Total (LFS),15-19,15-64,101,15.263460936874255,12.43233961548757,18.54648867947344
19,2008,672007,Total (LFS),15-19,15-64,102,15.178413320099345,12.376182122178417,18.425558157806204
19,2009,668747,Total (LFS),15-19,15-64,102,15.252404870601287,12.436513389037634,18.51537885172251
19,2010,685073,Total (LFS),15-19,15-64,105,15.326833782677173,12.535831556677632,18.55406677373591
19,2011,679701,Total (LFS),15-19,15-64,104,15.300845518838429,12.501899557324538,18.539535324356642
19,2012,661964,Total (LFS),15-19,15-64,93,14.049102368104611,11.339438809852101,17.21109955002578
19,2013,665951,Total (LFS),15-19,15-64,85,12.763701833918713,10.195191688997312,15.782514977663364
19,2014,660939,Total (LFS),15-19,15-64,62,9.380593367920488,7.192047145980579,12.025497341773788
19,2015,648008,Total (LFS),15-19,15-64,63,9.722102196269182,7.470730268065711,12.438792003631203
19,2016,648568,Total (LFS),15-19,15-64,0,0,0,0.5687729666147475
20,2000,590006,Total (LFS),20-24,15-64,106,17.965918990654334,14.709022411098449,21.7292614868234
20,2001,602558,Total (LFS),20-24,15-64,85,14.10652584481494,11.26779181502768,17.44293766224977
20,2002,579486,Total (LFS),20-24,15-64,126,21.74340708835071,18.112838776427523,25.8882962776735
20,2003,588860,Total (LFS),20-24,15-64,97,16.472506198417282,13.3580928530096,20.095060614138138
20,2004,621472,Total (LFS),20-24,15-64,115,18.504453941609597,15.2773245232365,22.211794516718463
20,2005,640560,Total (LFS),20-24,15-64,120,18.733608092918697,15.532022859051253,22.40080326110782
20,2006,654541,Total (LFS),20-24,15-64,131,20.014025095448567,16.733683582930755,23.749461507830155
20,2007,650464,Total (LFS),20-24,15-64,110,16.911005067152065,13.898789493714599,20.3823343070215
20,2008,669332,Total (LFS),20-24,15-64,109,16.284892997794817,13.371591668361859,19.64442781421405
20,2009,662381,Total (LFS),20-24,15-64,99,14.946080880943143,12.147437027057748,18.196317188016483
20,2010,685647,Total (LFS),20-24,15-64,131,19.106041446983653,15.974520396144195,22.672010939735255
20,2011,710381,Total (LFS),20-24,15-64,108,15.20310931739447,12.47140524715381,18.355320636432964
20,2012,686665,Total (LFS),20-24,15-64,122,17.767033415129646,14.754447417807214,21.213862633404506
20,2013,674363,Total (LFS),20-24,15-64,97,14.383944552118074,11.664410054263406,17.54719252574857
20,2014,673615,Total (LFS),20-24,15-64,68,10.09478708164159,7.838997164941758,12.79754802907143
20,2015,664256,Total (LFS),20-24,15-64,75,11.290827632719916,8.880952178294436,14.153150208478772
20,2016,661721,Total (LFS),20-24,15-64,0,0,0,0.5574674906968247
21,2000,570917,Total (LFS),20-24,15-64,115,20.143033050338314,16.630139628185592,24.178660579198127
21,2001,595546,Total (LFS),20-24,15-64,123,20.653316452465468,17.164925209930608,24.642331543346625
21,2002,604329,Total (LFS),20-24,15-64,104,17.20916917771611,14.061138272386476,20.851788842667712
21,2003,605957,Total (LFS),20-24,15-64,109,17.98807506143175,14.770081366446762,21.69897229959142
21,2004,600595,Total (LFS),20-24,15-64,120,19.98018631523739,16.56556009056664,23.89140525135112
21,2005,629407,Total (LFS),20-24,15-64,141,22.40203874440545,18.857090415632634,26.419777384625142
21,2006,659451,Total (LFS),20-24,15-64,156,23.65604116151162,20.089517389813672,27.673214543173856
21,2007,664476,Total (LFS),20-24,15-64,145,21.821706126331126,18.41448770251943,25.676594520822544
21,2008,658365,Total (LFS),20-24,15-64,146,22.17614848906002,18.72495690245778,26.0791240680057
21,2009,667736,Total (LFS),20-24,15-64,140,20.96636994261205,17.63729546306479,24.741138773522923
21,2010,683321,Total (LFS),20-24,15-64,129,18.878389512396076,15.761381359827446,22.43141899731321
21,2011,708242,Total (LFS),20-24,15-64,146,20.61442275380449,17.406276740276088,24.242536473454802
21,2012,732988,Total (LFS),20-24,15-64,149,20.327754342499468,17.19487277919366,23.86631628552686
21,2013,706229,Total (LFS),20-24,15-64,117,16.566864289062046,13.701248141775496,19.854952034348138
21,2014,697044,Total (LFS),20-24,15-64,88,12.624741049345522,10.12541149068019,15.554034069937373
21,2015,692931,Total (LFS),20-24,15-64,76,10.967903009101915,8.641460098689997,13.727966126978242
21,2016,684551,Total (LFS),20-24,15-64,0,0,0,0.5388757673444251
22,2000,557708,Total (LFS),20-24,15-64,103,18.468445853385642,15.074544088451015,22.398361767633087
22,2001,581565,Total (LFS),20-24,15-64,108,18.570581104433725,15.233807624046099,22.4210037210456
22,2002,625861,Total (LFS),20-24,15-64,147,23.48764342242127,19.844270840627033,27.606220338501412
22,2003,612909,Total (LFS),20-24,15-64,128,20.88401377692284,17.423032422921516,24.831160648134396
22,2004,610622,Total (LFS),20-24,15-64,137,22.436138887888088,18.836618142451236,26.523185323829377
22,2005,645103,Total (LFS),20-24,15-64,157,24.337198865917536,20.679201050406398,28.45583155872469
22,2006,639421,Total (LFS),20-24,15-64,168,26.27376955089057,22.45093002644189,30.560940102110887
22,2007,677432,Total (LFS),20-24,15-64,135,19.928199435515296,16.708496445025094,23.587435858446756
22,2008,686095,Total (LFS),20-24,15-64,141,20.55108986364862,17.299039793661358,24.23686635863074
22,2009,675886,Total (LFS),20-24,15-64,180,26.631710081285895,22.88313423011517,30.81919538232588
22,2010,691783,Total (LFS),20-24,15-64,186,26.887044058613757,23.161748180205475,31.040995639082613
22,2011,691974,Total (LFS),20-24,15-64,197,28.469277747429818,24.63237643025332,32.73442901867941
22,2012,715136,Total (LFS),20-24,15-64,155,21.674199033470558,18.39638224893989,25.367609444994443
22,2013,710044,Total (LFS),20-24,15-64,117,16.477852076772706,13.627632617018055,19.74827323414556
22,2014,698157,Total (LFS),20-24,15-64,94,13.464020270512219,10.880298901119692,16.476550937515814
22,2015,709327,Total (LFS),20-24,15-64,94,13.251998020659018,10.708963341179768,16.217089400069682
22,2016,703528,Total (LFS),20-24,15-64,0,0,0,0.5243401050297836
23,2000,552323,Total (LFS),20-24,15-64,128,23.17484515401314,19.334218164552993,27.554966643951825
23,2001,573325,Total (LFS),20-24,15-64,125,21.802642480268606,18.148327575546197,25.97686424749184
23,2002,593703,Total (LFS),20-24,15-64,133,22.401773277210996,18.756536627600767,26.548633547244766
23,2003,625984,Total (LFS),20-24,15-64,178,28.435231571413965,24.411241034343664,32.93318424395828
23,2004,652425,Total (LFS),20-24,15-64,168,25.750086216806533,22.003442738149978,29.951805772359805
23,2005,639056,Total (LFS),20-24,15-64,204,31.922085075486343,27.691620357007366,36.616076714636186
23,2006,661530,Total (LFS),20-24,15-64,196,29.628285943192296,25.6253804793463,34.07917596738616
23,2007,670621,Total (LFS),20-24,15-64,186,27.73548695910209,23.89263628986728,32.02051991540898
23,2008,690034,Total (LFS),20-24,15-64,200,28.984079045380373,25.106137187654134,33.291400375264104
23,2009,696620,Total (LFS),20-24,15-64,212,30.432660560994517,26.473705034037735,34.8166566830036
23,2010,683565,Total (LFS),20-24,15-64,201,29.404665247635556,25.479895167130493,33.762853592396574
23,2011,702976,Total (LFS),20-24,15-64,223,31.72227785870357,27.695091764964456,36.17042742974183
23,2012,703304,Total (LFS),20-24,15-64,215,30.569995336298387,26.620044681865398,34.940881545990834
23,2013,734063,Total (LFS),20-24,15-64,162,22.06895048517634,18.801377627693157,25.741173002368665
23,2014,748833,Total (LFS),20-24,15-64,131,17.49388715507997,14.62660164022563,20.758962658959554
23,2015,731228,Total (LFS),20-24,15-64,84,11.487525094772082,9.162899908070537,14.222337734589992
23,2016,724186,Total (LFS),20-24,15-64,0,0,0,0.5093828732002462
24,2000,583058,Total (LFS),20-24,15-64,120,20.58114287086362,17.06381279837318,24.610001984254097
24,2001,561974,Total (LFS),20-24,15-64,149,26.513682127642916,22.427435092505352,31.129061916557994
24,2002,579081,Total (LFS),20-24,15-64,166,28.666110613195734,24.471136684044772,33.37387517474984
24,2003,619097,Total (LFS),20-24,15-64,170,27.45934805046705,23.486646027981866,31.91155406612742
24,2004,648953,Total (LFS),20-24,15-64,171,26.350136296465227,22.548633544798882,30.609049685030413
24,2005,667159,Total (LFS),20-24,15-64,184,27.579632441441994,23.738449227405408,31.865349532519836
24,2006,671392,Total (LFS),20-24,15-64,222,33.06563080882704,28.858784573759635,37.713265254109054
24,2007,688005,Total (LFS),20-24,15-64,215,31.249772894092338,27.2119881467935,35.71785343830573
24,2008,696216,Total (LFS),20-24,15-64,200,28.726716995874842,24.8832090445289,32.995791775174645
24,2009,703682,Total (LFS),20-24,15-64,203,28.848258162067523,25.01608482563463,33.10141167119175
24,2010,708256,Total (LFS),20-24,15-64,196,27.673609542312384,23.934789043088884,31.830859572958037
24,2011,717594,Total (LFS),20-24,15-64,247,34.42057765254447,30.261479011644287,38.99161794660799
24,2012,722875,Total (LFS),20-24,15-64,217,30.019021269237424,26.157555448000466,34.289984502794496
24,2013,722494,Total (LFS),20-24,15-64,166,22.975969350610526,19.613685791346825,26.74925606312207
24,2014,730981,Total (LFS),20-24,15-64,136,18.60513474358431,15.609771429293362,22.007791541878333
24,2015,758472,Total (LFS),20-24,15-64,102,13.448090371167293,10.965310544593274,16.325064156558017
24,2016,755130,Total (LFS),20-24,15-64,0,0,0,0.4885091910153133
25,2000,586180,Total (LFS),25-29,15-64,155,26.442389709645504,22.443473363093037,30.94832772877878
25,2001,580400,Total (LFS),25-29,15-64,141,24.293590627153687,20.44931893044812,28.650573439567122
25,2002,552795,Total (LFS),25-29,15-64,176,31.838204035854158,27.30810734379547,36.905088049608366
25,2003,555873,Total (LFS),25-29,15-64,228,41.016563135824185,35.86492329233343,46.700440306506415
25,2004,587326,Total (LFS),25-29,15-64,193,32.860796218795016,28.388062978997667,37.838203532936944
25,2005,648617,Total (LFS),25-29,15-64,247,38.08102470333032,33.47962783874285,43.13817104512866
25,2006,625003,Total (LFS),25-29,15-64,212,33.919837184781514,29.5072382065548,38.80618073595481
25,2007,609596,Total (LFS),25-29,15-64,209,34.285001870091016,29.794132400108463,39.261666654232044
25,2008,652191,Total (LFS),25-29,15-64,228,34.95908407199731,30.568257619745225,39.803545057350746
25,2009,672818,Total (LFS),25-29,15-64,226,33.590064475088354,29.353192132541217,38.26670570657263
25,2010,699671,Total (LFS),25-29,15-64,200,28.584863457253483,24.760334883317633,32.83285739518286
25,2011,697639,Total (LFS),25-29,15-64,241,34.5450870722537,30.320999036700822,39.193008173896054
25,2012,724434,Total (LFS),25-29,15-64,279,38.51282518490297,34.125861479553286,43.30734207370632
25,2013,703123,Total (LFS),25-29,15-64,171,24.32006917708566,20.8114417887025,28.250867373488767
25,2014,652753,Total (LFS),25-29,15-64,159,24.35837139009702,20.719343830309324,28.452561679846962
25,2015,710896,Total (LFS),25-29,15-64,116,16.31743602439738,13.483413115478703,19.571210202096644
25,2016,678402,Total (LFS),25-29,15-64,0,0,0,0.5437601089197756
26,2000,645470,Total (LFS),25-29,15-64,153,23.70365779974282,20.096545966773032,27.771295970902234
26,2001,617314,Total (LFS),25-29,15-64,160,25.918738275820733,22.058223657117118,30.26050736354223
26,2002,604434,Total (LFS),25-29,15-64,182,30.1108144148079,25.89499447106069,34.81736361296004
26,2003,558533,Total (LFS),25-29,15-64,205,36.70329237484625,31.850652535030388,42.086255883476746
26,2004,575037,Total (LFS),25-29,15-64,217,37.73670216003492,32.88248042208299,43.10570023747615
26,2005,622941,Total (LFS),25-29,15-64,231,37.08216347936643,32.45400263547464,42.18519263843164
26,2006,696497,Total (LFS),25-29,15-64,232,33.309547636242506,29.160909097194835,37.882884795748176
26,2007,668502,Total (LFS),25-29,15-64,232,34.704458625404264,30.382086670599207,39.469314394847316
26,2008,680610,Total (LFS),25-29,15-64,243,35.70326618768458,31.354972702664565,40.48595964010168
26,2009,657254,Total (LFS),25-29,15-64,231,35.14622961594757,30.759689337372162,39.98284694711214
26,2010,699525,Total (LFS),25-29,15-64,241,34.451949537185946,30.239250129680748,39.08733930799995
26,2011,702832,Total (LFS),25-29,15-64,236,33.57843695221618,29.430718882918427,38.14694927277643
26,2012,690543,Total (LFS),25-29,15-64,234,33.88637637337573,29.683366498549123,38.51770761193316
26,2013,729505,Total (LFS),25-29,15-64,190,26.04505795025394,22.473186197985964,30.023318176452424
26,2014,733181,Total (LFS),25-29,15-64,154,21.004363179078563,17.817978822201844,24.596146515577235
26,2015,736796,Total (LFS),25-29,15-64,154,20.901307824689603,17.730557075283755,24.475468512909178
26,2016,729484,Total (LFS),25-29,15-64,0,0,0,0.5056833945794473
27,2000,651514,Total (LFS),25-29,15-64,159,24.40469429666899,20.7587463097737,28.506670607546642
27,2001,630847,Total (LFS),25-29,15-64,161,25.52124366129981,21.731277094673217,29.7821035258294
27,2002,633999,Total (LFS),25-29,15-64,204,32.17670690332319,27.91249850373218,36.90813947805682
27,2003,630685,Total (LFS),25-29,15-64,209,33.138571553152524,28.79786887999004,37.94882539739052
27,2004,602665,Total (LFS),25-29,15-64,219,36.3385960691263,31.684871807966914,41.4834482964572
27,2005,624927,Total (LFS),25-29,15-64,256,40.964784686851424,36.09992879082368,46.3024932848067
27,2006,659853,Total (LFS),25-29,15-64,219,33.189210324117646,28.938814051233198,37.88816958865743
27,2007,738305,Total (LFS),25-29,15-64,259,35.08035297065576,30.937746780759404,39.623150853187255
27,2008,745082,Total (LFS),25-29,15-64,241,32.34543312011296,28.390313343987536,36.6973984466524
27,2009,688792,Total (LFS),25-29,15-64,257,37.31169932287251,32.889027888524474,42.163363431552135
27,2010,702240,Total (LFS),25-29,15-64,251,35.7427660059239,31.457344702306887,40.4490661391514
27,2011,727572,Total (LFS),25-29,15-64,220,30.237557245193603,26.373673273465023,34.50823378739593
27,2012,711688,Total (LFS),25-29,15-64,245,34.42519755848068,30.249148910637427,39.016641376661504
27,2013,713793,Total (LFS),25-29,15-64,207,29.000004202899163,25.183742736196713,33.231191066219125
27,2014,760209,Total (LFS),25-29,15-64,180,23.67769915904705,20.344918387253536,27.400705187887425
27,2015,724766,Total (LFS),25-29,15-64,152,20.972286227554825,17.770780433129396,24.583967563681206
27,2016,716292,Total (LFS),25-29,15-64,0,0,0,0.5149966011227175
28,2000,726743,Total (LFS),25-29,15-64,130,17.88802919326364,14.945401427825798,21.24058208834168
28,2001,714307,Total (LFS),25-29,15-64,151,21.13937004677261,17.902139508782206,24.792817822908148
28,2002,647169,Total (LFS),25-29,15-64,219,33.8396925687108,29.505991894154974,38.630747714405935
